col0,col1,col2,col3,col4,col5
Provo,2012-12-10,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Pleasant View,2008-09-29,Mountain Time Zone,1,Utah Transit Authority,station located on surface
Orem,2012-12-10,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Ogden Intermodal Transit Center,2002-01-22,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Murray North,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Millcreek,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Midvale Fort Union,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Midvale Center,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Meadowbrook,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Lehi,2012-12-10,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Layton,2008-04-26,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Jordan Valley,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Historic Sandy,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,station located on surface
