col0,col1,col2,col3
Mud Weir,552,Victoria,Australia
Nathalia Township Weir,107,Victoria,Australia
O'Connor Weir,366,Victoria,Australia
O'Shannassy Weir,345,Victoria,Australia
Olangolah Weir,376,Victoria,Australia
Pedersen Weir,287,Victoria,Australia
Polly Mcquinn Weir,485,Victoria,Australia
Armstrong Creek Weir,351,Victoria,Australia
Avon Weir,128,Victoria,Australia
Benjeroop Weir,77,Victoria,Australia
Berry Weir,88,Victoria,Australia
Fernihurst Weir,104,Victoria,Australia
Bolwarrah Weir,530,Victoria,Australia
