col0,col1,col2,col3
Novomoskovsky District,1958-01-01,Novomoskovsk,136635
Navashinsky District,1944-01-01,Navashino,22234
Makarovsky District,1946-06-15,Makarov,7989
Lysvensky Urban Okrug,2004-01-01,Lysva,71772.2
Kulebaksky District,1929-01-01,Kulebaki,48173
Krasnokamsky district,2006-01-01,Krasnokamsk,74069
Krasnoznamensky District,1946-04-07,Krasnoznamensk,11999
Kovdorsky District,1979-11-29,Kovdor,18609
Kashirsky District,1929-07-12,Kashira,65380
Zavodoukovsky Urban Okrug,1965-01-01,Zavodoukovsk,46820
Yefremovsky District,1924-01-01,Yefremov,56199
"Yegoryevsky District, Moscow Oblast",2015-11-07,Yegoryevsk,104287
