col0,col1,col2,col3
Modrová,municipality of Slovakia,Slovakia,204
Hliník nad Hronom,municipality of Slovakia,Slovakia,239
Dedinky,municipality of Slovakia,Slovakia,795
Livovská Huta,municipality of Slovakia,Slovakia,660
Oravská Lesná,municipality of Slovakia,Slovakia,780
Skalité,municipality of Slovakia,Slovakia,524
Malé Straciny,municipality of Slovakia,Slovakia,208
Vyšný Kazimír,municipality of Slovakia,Slovakia,210
Gáň,municipality of Slovakia,Slovakia,121
Mojmírovce,municipality of Slovakia,Slovakia,142
Rakovec nad Ondavou,municipality of Slovakia,Slovakia,146
Studienka,municipality of Slovakia,Slovakia,203
"Štefanovce, Vranov nad Topľou District",municipality of Slovakia,Slovakia,215
Šrobárová,municipality of Slovakia,Slovakia,127
Krahule,municipality of Slovakia,Slovakia,872
