col0,col1,col2,col3
Sacra conversazione,Sacra Conversazione,1480-01-01,tempera
Allegory of Industry,industry,1804-01-01,tempera
Madonna del Perdono,Madonna and Child,1457-01-01,marble
Madonna of the Magnificat,Madonna and Child,1483-01-01,wood
Madonna della seggiola,Madonna and Child,1513-01-01,wood
Sacra conversazione,Sacra Conversazione,1480-01-01,wood
"Portrait of Maria of Hungary, Regent of the Netherlands",Mary of Hungary,1550-01-01,wood
Mary from the Annunciation,Annunciation,1510-01-01,wood
Angel from the Annunciation,Annunciation,1510-01-01,wood
"Madonna and Child with Infant, St. John the Baptist and Attending Angel",Madonna and Child,1485-01-01,panel
Holy Family,Holy Family,1521-01-01,panel
The Adoration of the Magi,Adoration of the Magi,1480-01-01,panel
