col0,col1,col2,col3
1996 Trofeo Alfredo Binda-Comune di Cittiglio,1995 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1995 Trofeo Alfredo Binda-Comune di Cittiglio,1994 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1994 Trofeo Alfredo Binda-Comune di Cittiglio,1993 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1993 Trofeo Alfredo Binda-Comune di Cittiglio,1992 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1992 Trofeo Alfredo Binda-Comune di Cittiglio,1991 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1991 Trofeo Alfredo Binda-Comune di Cittiglio,1990 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1990 Trofeo Alfredo Binda-Comune di Cittiglio,1989 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1989 Trofeo Alfredo Binda-Comune di Cittiglio,1988 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1988 Trofeo Alfredo Binda-Comune di Cittiglio,1987 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1987 Trofeo Alfredo Binda-Comune di Cittiglio,1986 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1986 Trofeo Alfredo Binda-Comune di Cittiglio,1985 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1985 Trofeo Alfredo Binda-Comune di Cittiglio,1984 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1984 Trofeo Alfredo Binda-Comune di Cittiglio,1983 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
