col0,col1,col2,col3,col4
Torso-National Museum of Denmark 8A5,Forgotten Kingdoms: From the Hittite Empire to the Arameans,Denmark,item of collection or exhibition,basalt
Guardian lion-National Museum of Denmark 6B597,Forgotten Kingdoms: From the Hittite Empire to the Arameans,Denmark,item of collection or exhibition,basalt
Reconstitution of the Sphinxes socle-VAG 1363,Forgotten Kingdoms: From the Hittite Empire to the Arameans,Denmark,item of collection or exhibition,plaster
Cauldron attachement-6A530,Forgotten Kingdoms: From the Hittite Empire to the Arameans,Denmark,item of collection or exhibition,bronze
Archer-British Museum 1920.1211.340,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,item of collection or exhibition,stone
Guardian lion-5E980,Forgotten Kingdoms: From the Hittite Empire to the Arameans,Denmark,item of collection or exhibition,basalt
Goddess Kubaba-British Museum SOC 14 SOC 10,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,item of collection or exhibition,basalt
Tablet-AO 21091,Forgotten Kingdoms: From the Hittite Empire to the Arameans,France,tablet,clay
Man climbing a palm tree-British Museum 1920.1211.350,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,bas-relief,limestone
Lion human creature-C 144,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,bas-relief,paint
Orthostat with two horse heads-1927.1114.4,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,bas-relief,limestone
Griffin-British Museum 1920.1211.351,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,bas-relief,limestone
Cast of Kubaba-British Museum C.149,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,bas-relief,plaster
Cast of Kubaba-British Museum C.149,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,bas-relief,plaster
Storm god-1926.0219.1,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,bas-relief,basalt
