col0,col1,col2,col3,col4
Höhenhaus,5.08,city part of Cologne,Germany,Mülheim
Lindenthal,7.73,city part of Cologne,Germany,Lindenthal
Neubrück,1.1,city part of Cologne,Germany,Kalk
Mülheim,7.07,city part of Cologne,Germany,Mülheim
Kalk,2.97,city part of Cologne,Germany,Kalk
Marienburg,3.05,quarter,Germany,Rodenkirchen
Rodenkirchen,3.05,municipality of Germany,Germany,Rodenkirchen
Longerich,6.14,city part of Cologne,Germany,Nippes
Volkhoven/Weiler,4.35,city part of Cologne,Germany,Chorweiler
Weidenpesch,3.91,city part of Cologne,Germany,Nippes
Marienburg,3.05,city part of Cologne,Germany,Cologne
Godorf,4.6,city part of Cologne,Germany,Rodenkirchen
Niehl,12.07,city part of Cologne,Germany,Nippes
Eil,16.25,city part of Cologne,Germany,Porz
