col0,col1,col2,col3,col4
Massueville,Pierre-De Saurel Regional County Municipality,Saint-Aimé,Saint-Aimé,village municipality of Quebec
Lac-Poulin,Beauce-Sartigan Regional County Municipality,Saint-Benoît-Labre,Saint-Benoît-Labre,village municipality of Quebec
Hemmingford,Les Jardins-de-Napierville Regional County Municipality,"Hemmingford, Quebec","Hemmingford, Quebec",village municipality of Quebec
Gananoque,United Counties of Leeds and Grenville,Leeds and the Thousand Islands,Leeds and the Thousand Islands,separated municipality in Ontario
Kawerau District,Bay of Plenty Region,Whakatane District,Whakatane District,district of New Zealand
Yambol Municipality,Yambol Province,Tundzha Municipality,Tundzha Municipality,municipality of Bulgaria
Kawerau District,Bay of Plenty Region,Whakatane District,Whakatane District,enclave
Yambol Municipality,Yambol Province,Tundzha Municipality,Tundzha Municipality,enclave
Roxton Falls,Acton Regional County Municipality,Roxton,Roxton,enclave
Napierville,Les Jardins-de-Napierville Regional County Municipality,Saint-Cyprien-de-Napierville,Saint-Cyprien-de-Napierville,enclave
Massueville,Pierre-De Saurel Regional County Municipality,Saint-Aimé,Saint-Aimé,enclave
