col0,col1,col2,col3
Viereck,Uecker-Randow-Tal,Städte- und Gemeindetag Mecklenburg-Vorpommern,1027
Stadecken-Elsheim,Rhenish Hesse,Climate Alliance,4833
Alling,Stimmkreis Fürstenfeldbruck-Ost,Climate Alliance,3902
Selmsdorf,Hamburg Metropolitan Region,Städte- und Gemeindetag Mecklenburg-Vorpommern,3064
Manching,Stimmkreis Pfaffenhofen a.d.Ilm,Bayerischer Städtetag,12438
Taufkirchen,Stimmkreis München-Land-Süd,Bayerischer Städtetag,17970
Planegg,Stimmkreis München-Land-Süd,Bayerischer Städtetag,10824
Ismaning,Stimmkreis München-Land-Nord,Bayerischer Städtetag,17026
Oberschleißheim,Stimmkreis München-Land-Nord,Bayerischer Städtetag,11657
Alling,Stimmkreis Fürstenfeldbruck-Ost,Bayerischer Städtetag,3902
Kissing,Stimmkreis Aichach-Friedberg,Bayerischer Städtetag,11557
