col0,col1,col2,col3
1960 Roller Hockey World Cup,roller hockey (quad),FIRS Roller Hockey World Cup,1960-01-01
1982 Roller Hockey World Cup,roller hockey (quad),FIRS Roller Hockey World Cup,1982-01-01
1962 Roller Hockey World Cup,roller hockey (quad),FIRS Roller Hockey World Cup,1962-01-01
2015 FIRS Men's Roller Hockey World Cup,roller hockey (quad),FIRS Roller Hockey World Cup,2015-01-01
2010 FIRS Men's B-Roller Hockey World Cup,roller hockey (quad),FIRS Roller Hockey World Cup,2010-01-01
2011 FIRS Men's Roller Hockey World Cup,roller hockey (quad),FIRS Roller Hockey World Cup,2011-01-01
2004 Rink Hockey Men's B World Championship,roller hockey (quad),FIRS Roller Hockey World Cup,2004-01-01
2013 FIRS Men's Roller Hockey World Cup,roller hockey (quad),FIRS Roller Hockey World Cup,2013-01-01
2005 Rink Hockey World Championship,roller hockey (quad),FIRS Roller Hockey World Cup,2005-01-01
2003 Rink Hockey World Championship,roller hockey (quad),FIRS Roller Hockey World Cup,2003-01-01
1999 Rink Hockey World Championship,roller hockey (quad),FIRS Roller Hockey World Cup,1999-01-01
2001 Rink Hockey World Championship,roller hockey (quad),FIRS Roller Hockey World Cup,2001-01-01
