col0,col1,col2,col3,col4,col5
Abbey Craig,United Kingdom,Stirling,contour fort,scheduled monument,Abbey Craig
St Abb's Head,United Kingdom,Scottish Borders,contour fort,scheduled monument,St Abb's Head
Glenwhappen Rig,United Kingdom,Scottish Borders,contour fort,scheduled monument,Glenwhappen Rig
Cademuir Hill,United Kingdom,Scottish Borders,contour fort,scheduled monument,Cademuir Hill
Cademuir Hill,United Kingdom,Scottish Borders,contour fort,scheduled monument,Cademuir Hill
St Abb's Head,United Kingdom,Scottish Borders,promontory fort,scheduled monument,St Abb's Head
Highdown Hill Camp,United Kingdom,West Sussex,contour fort,scheduled monument,Highdown Hill
Wolstonbury,United Kingdom,West Sussex,contour fort,scheduled monument,Wolstonbury Hill
"Lewesdon hillfort, 525m north east of Brimbley Coombe Farm",United Kingdom,Dorset,contour fort,scheduled monument,Lewesdon Hill
Hambledon Hill,United Kingdom,Dorset,contour fort,scheduled monument,Cranborne Chase
Dùn Galláin,United Kingdom,Argyll and Bute,contour fort,scheduled monument,Colonsay
