col0,col1,col2,col3,col4
Pangandaran,regency of Indonesia,Parigi,395725,Indonesia Western Standard Time
Kepulauan Aru,regency of Indonesia,Dobo,100766,UTC+09:00
Minahasa Tenggara,regency of Indonesia,Ratahan,115834,UTC+08:00
Minahasa Selatan,regency of Indonesia,Amurang,230436,UTC+08:00
Minahasa Utara,regency of Indonesia,Airmadidi,215285,UTC+08:00
Bolaang Mongondow Timur,regency of Indonesia,Tutuyan,81973,UTC+08:00
Tojo Una Una,regency of Indonesia,Ampana Kota,150464,UTC+08:00
Poso,regency of Indonesia,Poso Kota,238400,UTC+08:00
Parigi Moutong,regency of Indonesia,Parigi,439799,UTC+08:00
Donggala,regency of Indonesia,Banawa,288686,UTC+08:00
Banggai Kepulauan,regency of Indonesia,Salakan,111412,UTC+08:00
Wakatobi,regency of Indonesia,Wangi-Wangi,107898,UTC+08:00
Konawe Selatan,regency of Indonesia,Andoolo,302989,UTC+08:00
Kolaka Utara,regency of Indonesia,Lasusua,131623,Indonesia Western Standard Time
Buton Utara,regency of Indonesia,Buranga,58753,UTC+08:00
