col0,col1,col2,col3
Newbrook,665,hamlet in Alberta,0.5
"Nevis, Alberta",815,hamlet in Alberta,0.67
"Mountain View, Alberta",1310,hamlet in Alberta,1.36
"Leslieville, Alberta",965,hamlet in Alberta,1.84
"Langdon, Alberta",1005,hamlet in Alberta,3.44
"Lac des Arcs, Alberta",1320,hamlet in Alberta,0.52
"La Glace, Alberta",735,hamlet in Alberta,0.82
La Crete,315,hamlet in Alberta,8.54
"Kinuso, Alberta",610,hamlet in Alberta,0.61
"Kingman, Alberta",740,hamlet in Alberta,0.41
Lac La Biche,560,town in Alberta,6.2
"Cadomin, Alberta",1520,hamlet in Alberta,1.02
Ardrossan,708,hamlet in Alberta,1.45
