col0,col1,col2,col3
Japan Rugby Football Union men's player ID,Michael Leitch,Japan Rugby Football Union men's sevens player ID,Wikidata property related to rugby union
Rugby Football Union women's player ID,Sarah Hunter,Rugby Football Union men's player ID,Wikidata property related to rugby union
Rugby Football Union men's player ID,Mike Brown,Rugby Football Union men's sevens player ID,Wikidata property related to rugby union
Irish Rugby Football Union women's player ID,Niamh Briggs,Irish Rugby Football Union men's player ID,Wikidata property related to rugby union
Rugby Australia ID,Will Genia,FFR player ID,Wikidata property related to rugby union
USA Rugby player ID,Perry Baker,Rugby Canada ID,Wikidata property related to rugby union
Irish Rugby Football Union men's player ID,Brian O’Driscoll,Irish Rugby Football Union men's sevens player ID,Wikidata property related to rugby union
Welsh Rugby Union men's player ID,Gethin Jenkins,FFR player ID,Wikidata property related to rugby union
SA Rugby player ID,Gysie Pienaar,FFR player ID,Wikidata property related to rugby union
All Blacks player ID,Jonah Lomu,FFR player ID,Wikidata property related to rugby union
FFR player ID,Christophe Dominici,Irish Rugby Football Union men's player ID,Wikidata property related to rugby union
ESPNscrum player ID,Jonny Wilkinson,ESPNcricinfo.com player ID,Wikidata property related to rugby union
Japan Rugby Football Union women's player ID,Ayaka Suzuki,Japan Rugby Football Union men's player ID,Wikidata property related to women's sport
Rugby Football Union women's player ID,Sarah Hunter,Rugby Football Union men's player ID,Wikidata property related to women's sport
Irish Rugby Football Union women's player ID,Niamh Briggs,Irish Rugby Football Union men's player ID,Wikidata property related to women's sport
