col0,col1,col2,col3,col4
ROTSE1 J190830.01+433601.5,-0.315,Lyra,-3.4,11.563
TYC 3138-1475-1,0,Lyra,-47,11.6
TYC 3140-582-1,-0.32,Cygnus,17.9,12.5
KIC 5809868,-0.08,Cygnus,-45.7,12.718
TYC 3139-1857-1,0.05,Cygnus,-36.58,11.71
V* V566 Oph,6.66,Ophiuchus,-42.95,7.58
2MASS J01183031+3213127,-0.96,Pisces,20.8,16.15
2MASS J01255325+1848097,-0.65,Pisces,30,14.93
2MASS J15115437+0713048,-0.93,Serpens,-24.6,15.88
2MASS J01104621+0201153,-1.18,Cetus,-42.2,13.19
ROTSE1 J190922.30+381930.4,-0.22,Lyra,-11.8,12.9
TYC 3129-479-1,-0.23,Lyra,-42.15,11.66
HD 195634,0.23,Delphinus,-57.96,7.97
