col0,col1,col2,col3
Play World Tour,Taiwan,Ugly Beauty,2018-01-30
As the Stages Burn!,Sweden,Will to Power,2017-03-31
Mis 40 en Bellas Artes,Mexico,Mis Número 1...40 Aniversario,2014-05-06
1019 I Can Concert Karaoke,Taiwan,Don't Stop,2000-03-26
Show Your Love Concert,Taiwan,Lucky Number,2001-05-10
"Cardiff, Wales: 6/23/04",United States of America,The Getaway,2015-03-17
Dave's Picks Volume 14,United States of America,Dave's Picks Volume 15,2015-01-01
Dave's Picks Volume 13,United States of America,The Best of the Grateful Dead,2015-01-01
Myself World Tour,Taiwan,Play,2013-10-19
J1 Live Concert,Taiwan,J-Top,2005-09-23
Love & Live,Taiwan,Myself,2009-10-09
You're All Worthless and Weak,United States of America,Violence Has Arrived,2000-01-01
Zé Ramalho ao vivo,Brazil,Parceria dos Viajantes,2005-01-01
