col0,col1,col2,col3
Outlander series,American English,Dell Publishing,historical novel
Aubrey-Maturin series,British English,W. W. Norton & Company,historical novel
Death March to the Parallel World Rhapsody,Japanese,Fujimi Shobo,fantasy
Confederation series,English,Titan Books,science fiction
Titan,English,Pocket Books,science fiction
Confederation series,English,DAW Books,science fiction
The Clan Chronicles,English,DAW Books,science fiction
Zarkora,English,Hachette Australia,novel
Sound! Euphonium,Japanese,Takarajimasha,novel
The Bane Chronicles,English,Simon & Schuster,novel
Kenkaku Shōbai,Japanese,Shinchosha,novel
Mondaiji-tachi ga Isekai Kara Kuru Sō Desu yo?,Japanese,Kadokawa Shoten,fantasy novel
