col0,col1,col2,col3
Pos-Amiko,Creative Commons Attribution-ShareAlike 3.0 Unported,Netherlands,Dutch Esperanto Youth
Contexto revista de la facultad de arquitectura de la UANL,Creative Commons Attribution-NonCommercial,Mexico,Universidad Autónoma de Nuevo León
Revista de Estudios Empresariales,Creative Commons Attribution-NonCommercial,Spain,"Facultad de Ciencias Sociales y Jurídicas, Universidad de Jaén"
La Directa,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,"La Directa, SCCL"
Revista Pediatría de Atención Primaria,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,Lúa Ediciones
Revista Brasileira de Ciências Sociais,Creative Commons Attribution,Brazil,National Association of Post-Graduate Research in Social Sciences
Revista Espaço Acadêmico,Creative Commons Attribution-NonCommercial,Brazil,Universidade Estadual de Maringá
Kunst og Kultur,Creative Commons Attribution-NonCommercial,Norway,Scandinavian University Press/Universitetsforlaget
Tebeosfera,Creative Commons Attribution-ShareAlike,Spain,Asociación Cultural Tebeosfera
Trimestre Economico,Creative Commons Attribution-NonCommercial-NoDerivatives,Mexico,Fondo de Cultura Económica
Actualidad Económica,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,National University of Córdoba
