col0,col1,col2,col3
Reprodução da Planta: Ação de Reivindicação de Entre Prefeitura e Dr. Francisco de Paula Peruibe,35.3,floor plan,João Baptista de Campos Aguirra Collection
Reprodução de Planta: Escritura de 24-Out-1938. Comprador - Epaminondas S. Doria e Omar S. Doria. Vendedor- Izide Fachini e Outros N. º 1,45.9,floor plan,João Baptista de Campos Aguirra Collection
Planta de Duas Partes de Terras do Sitio Moinho do Ó,65.4,floor plan,João Baptista de Campos Aguirra Collection
Mapa de uma Parte da Chácara Pert. Ao,80.7,geographic map,João Baptista de Campos Aguirra Collection
Reprodução de Mapa: Ex-Municipio de Santo Amaro Mapa Aproximado,45.4,item of collection or exhibition,João Baptista de Campos Aguirra Collection
Planta Mostrando a Divisão do Sitio Denominado Resaca,83,item of collection or exhibition,João Baptista de Campos Aguirra Collection
Planta Mostrando a Divisão do Sitio Denominado Resaca,82,item of collection or exhibition,João Baptista de Campos Aguirra Collection
Planta dos Sítios de Propriedade De: Felicio Antonio Marianno Fagundes e de João Bento,126,item of collection or exhibition,João Baptista de Campos Aguirra Collection
Planta Geral da Chacara Flora,31.9,item of collection or exhibition,João Baptista de Campos Aguirra Collection
Sitio de Propriedade de Paulino Antonio dos Santos Municipio de São Paulo Sub-Prefeitura de Santo Amaro Bairro da Varginha,43,item of collection or exhibition,João Baptista de Campos Aguirra Collection
Planta do Sítio Ypiranga de Cima,69.5,item of collection or exhibition,João Baptista de Campos Aguirra Collection
