col0,col1,col2,col3,col4
Santo Hilário,311,district of Brazil,"Pimenta, Minas Gerais",1891-02-17
Canoeiros,1662,district of Brazil,São Gonçalo do Abaeté,1890-09-05
Cana-Brava,3107,district of Brazil,João Pinheiro,1880-11-30
Caatinga,758,district of Brazil,João Pinheiro,1858-06-08
Santa Luzia da Serra,552,district of Brazil,João Pinheiro,1982-10-08
Veredas,377,district of Brazil,João Pinheiro,1842-11-30
Luislândia do Oeste,3017,district of Brazil,João Pinheiro,1982-10-08
Pontevila,1701,district of Brazil,Formiga,1953-12-12
Lamounier,2181,district of Brazil,Itapecerica,1953-12-12
Marilândia,1955,district of Brazil,Itapecerica,1870-09-16
Doutor Sá Fortes,1601,district of Brazil,Antônio Carlos,1996-07-19
Cachoeira do Campo,8923,district of Brazil,Ouro Preto,1836-04-08
Monsenhor João Alexandre,3137,district of Brazil,Cláudio,1953-12-12
São Sebastião da Estrela,1965,district of Brazil,Santo Antônio do Amparo,1882-10-14
