col0,col1,col2,col3,col4
Sydney Opera House,historical cultural heritage site,"2 Circular Quay East, Sydney NSW",1973-01-01,City of Sydney
"First Government House, Sydney",historic building,"41 Bridge St, Sydney NSW",1789-01-01,New South Wales
Australian War Memorial,national museum,"Anzac Pde, Campbell ACT",1941-01-01,Canberra
Brickendon Estate,estate,"Woolmers Lane, Longford TAS",1830-01-01,Tasmania
Sydney Harbour Bridge,through arch bridge,"Bradfield Hwy, Dawes Point - Milsons Point NSW",1932-03-19,Sydney
Australian War Memorial,military museum,"Anzac Pde, Campbell ACT",1941-01-01,Canberra
Newman College,residential college,"887 Swanston St, Parkville, VIC, Australia",1918-01-01,Victoria
Melbourne General Post Office,post office building,"338-352 Bourke St, Melbourne VIC",1907-01-01,Victoria
Sydney Opera House,landmark,"2 Circular Quay East, Sydney NSW",1973-01-01,City of Sydney
ICI House,office building,"1-4 Nicholson St, East Melbourne VIC",1958-01-01,Victoria
Fremantle Prison,tourist attraction,"1 The Terrace, Fremantle WA 6160",1855-01-01,City of Fremantle
Sydney Opera House,opera house,"2 Circular Quay East, Sydney NSW",1973-01-01,City of Sydney
Fremantle Prison,prison,"1 The Terrace, Fremantle WA 6160",1855-01-01,City of Fremantle
