col0,col1,col2,col3,col4,col5
Itaim Bibi District,Brazil,São Paulo,neighbourhood of São Paulo,9.9,92570
Vila Guilherme District,Brazil,São Paulo,district of São Paulo,6.9,54331
Vila Curuçá District,Brazil,São Paulo,district of São Paulo,9.7,149053
Tucuruvi District,Brazil,São Paulo,district of São Paulo,9,98438
Tremembé District,Brazil,São Paulo,district of São Paulo,56.3,197258
Sé District,Brazil,São Paulo,district of São Paulo,2.1,23651
São Rafael District,Brazil,São Paulo,district of São Paulo,13.2,143992
São Miguel Paulista District,Brazil,São Paulo,district of São Paulo,7.5,92081
São Mateus District,Brazil,São Paulo,district of São Paulo,13,155140
São Lucas District,Brazil,São Paulo,district of São Paulo,9.9,142347
