col0,col1,col2,col3
Bassae,Brockhaus and Efron Encyclopedic Dictionary,UNESCO World Heritage Site,Phigalia
Uplistsikhe,Brockhaus and Efron Encyclopedic Dictionary,ancient city,Shida Kartli
Lampsacus,Nordisk familjebok,ancient city,Mysia
Uplistsikhe,Brockhaus and Efron Encyclopedic Dictionary,archaeological site,Shida Kartli
Lacus Curtius,Curtius lacus (Pauly-Wissowa),archaeological site,Roman Forum
Lampsacus,Nordisk familjebok,archaeological site,Mysia
Mons Claudianus,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,quarry,Upper Egypt
Caesarea Philippi,The Nuttall Encyclopædia,archaeological site,Golan Heights
Metapontum,"Brockhaus and Efron Encyclopedic Dictionary. Volume XIX, 1896",archaeological site,Metaponto
Mamertine Prison,Brockhaus and Efron Encyclopedic Dictionary,real property,Roman Forum
Metapontum,"Brockhaus and Efron Encyclopedic Dictionary. Volume XIX, 1896",polis,Metaponto
Mamertine Prison,Brockhaus and Efron Encyclopedic Dictionary,prison,Roman Forum
Ostia,Brockhaus and Efron Encyclopedic Dictionary,archaeological site,Ostia
Villa Boscoreale,Heilbrunn Timeline of Art History,Roman villa,Metropolitan Museum of Art
