col0,col1,col2,col3,col4,col5,col6
de la Cerda,Spanish,Latin script,de la,family name,Cerda,space
de la Cruz,Spanish,Latin script,de la,family name,De la Cruz,space
de la Rosa,Spanish,Latin script,de la,family name,De la Rosa,space
de Lima,Portuguese,Latin script,de,family name,De Lima,space
de la Vega,Spanish,Latin script,de la,family name,De la Vega,space
de Jong,Dutch,Latin script,de,family name,De Jong,space
de la Cueva,Spanish,Latin script,de la,affixed family name,De la Cueva,de la
de las Cuevas,Spanish,Latin script,de las,affixed family name,De las Cuevas,de las
de Alencar,Spanish,Latin script,de,affixed family name,Alencar,Alencar
de la Torre,Spanish,Latin script,de la,affixed family name,De la Torre,de la
de Jonge,Dutch,Latin script,de,affixed family name,De Jonge,de
de la Peña,Spanish,Latin script,de la,affixed family name,De la Peña,de la
de la Puerta,Spanish,Latin script,de la,affixed family name,Puerta,Puerta
de la Cerda,Spanish,Latin script,de la,affixed family name,Cerda,Cerda
