col0,col1,col2,col3,col4
Xiluodu Dam,700,arch dam,Yangtze River basin,Jinsha Jiang
Ross Dam,396,arch dam,Skagit River basin,Skagit River
Jinping-I Hydropower Station,568.6,arch dam,Yangtze River basin,Yalong River
Xiaowan Dam,902,reservoir,Mekong River basin,Mekong River
Jinping-I Hydropower Station,568.6,lake,Yangtze River basin,Yalong River
Hungry Horse Dam,645,dam,Pend Oreille River basin,South Fork Flathead River
Ross Dam,396,dam,Skagit River basin,Skagit River
Presa de Canelles,210,hydroelectric power station,Ebro Basin,Noguera Ribagorzana
Cahora Bassa Dam,303,hydroelectric power station,Zambezi Basin,Zambezi River
Smith Mountain Dam,249,hydroelectric power station,Roanoke River basin,Roanoke River
Presa de Canelles,210,arch dam,Ebro Basin,Noguera Ribagorzana
North Fork Dam,206,arch dam,Clackamas River basin,Clackamas River
Flaming Gorge Dam,392,arch dam,Green River Basin,Green River
