col0,col1,col2,col3
Alte Heide,Germany,housing estate,Schwabing-Freimann
Zamilapark,Germany,housing estate,Bogenhausen
Jagdhausalm,Austria,shieling,Sankt Jakob in Defereggen
Kriegersiedlung,Germany,cultural heritage ensemble,Munich
Feierabendweg,Germany,cultural heritage ensemble,Gröpelingen
Alte Heide,Germany,cultural heritage ensemble,Schwabing-Freimann
Sandwiese,Germany,Ortsteil,Alsbach-Hähnlein
Marienthal,Germany,Ortsbezirk of Germany,Geisenheim
Freiham,Germany,neighborhood,Aubing-Lochhausen-Langwied
Borstei,Germany,neighborhood,Moosach
Blumenau,Germany,neighborhood,Hadern
