col0,col1,col2,col3,col4,col5,col6,col7
Jondal,2019-12-31,former municipality of Norway,1104,Nynorsk,UTC+01:00,Kvinnherad,0.015763883131707963
Odda,2019-12-31,former municipality of Norway,6930,Nynorsk,UTC+01:00,Ullensvang,136.9829949818423
Jondal,2019-12-31,municipality of Norway,1104,Nynorsk,UTC+01:00,Kvinnherad,0.015763883131707963
Odda,2019-12-31,former municipality of Norway,6930,Nynorsk,UTC+01:00,Vinje,0.7605604491631153
Asker,2019-12-31,former municipality of Norway,60106,Bokmål,UTC+01:00,Bærum,0
Svelvik,2019-12-31,former municipality of Norway,6604,Bokmål,UTC+01:00,Drammen,57.72
Tjøme,2017-12-31,former municipality of Norway,4971,Bokmål,UTC+01:00,Sandefjord,39
Snillfjord,2019-12-31,former municipality of Norway,978,Nynorsk,UTC+01:00,Orkdal,41.18679639178295
Fjell,2019-12-31,former municipality of Norway,24870,Nynorsk,UTC+01:00,Askøy,0
Marnardal,2019-12-31,former municipality of Norway,2290,Nynorsk,UTC+01:00,Songdalen,0.056237649799462934
Fjell,2019-12-31,municipality of Norway,24870,Nynorsk,UTC+01:00,Askøy,0
Sauherad,2019-12-31,former municipality of Norway,4338,Nynorsk,UTC+01:00,Skien,0
Meldal,2019-12-31,former municipality of Norway,3954,Nynorsk,UTC+01:00,Rennebu,1.3769584769765708
Snillfjord,2019-12-31,former municipality of Norway,978,Nynorsk,UTC+01:00,Hitra,0
