col0,col1,col2,col3,col4
Euston Station,Euston Square tube station,London fare zone 1,London station group,Network Rail
King's Cross station,King's Cross St. Pancras tube station,London fare zone 1,London station group,Network Rail
Liverpool Street station,Fenchurch Street railway station,London fare zone 1,London station group,Network Rail
Euston Station,St Pancras railway station,London fare zone 1,London station group,Network Rail
King's Cross station,St Pancras railway station,London fare zone 1,London station group,Network Rail
London Paddington station,Marylebone station,London fare zone 1,London station group,Network Rail
Euston Station,King's Cross station,London fare zone 1,London station group,Network Rail
Blackfriars station,Southwark tube station,London fare zone 1,London station group,Network Rail
Liverpool Street station,Liverpool Street,London fare zone 1,London Overground,Network Rail
Euston Station,Euston Square tube station,London fare zone 1,London Overground,Network Rail
Liverpool Street station,Fenchurch Street railway station,London fare zone 1,London Overground,Network Rail
Euston Station,King's Cross station,London fare zone 1,London Overground,Network Rail
Gare du Nord,La Chapelle,Paris fare zone 1,RER,SNCF
Paris-Gare de Lyon,Gare de Lyon,Paris fare zone 1,RER,SNCF
