col0,col1,col2,col3,col4,col5
2018 Tour de Doubs,2018-09-09,2019 Tour de Doubs,Rein Taaramäe,road bicycle racing,2018 UCI Europe Tour
2017 Tour de Doubs,2017-09-10,2018 Tour de Doubs,Romain Hardy,road bicycle racing,2017 French Road Cycling Cup
2016 Tour de Doubs,2016-09-11,2017 Tour de Doubs,Samuel Dumoulin,road bicycle racing,2016 UCI Europe Tour
2015 Tour de Doubs,2015-09-13,2016 Tour de Doubs,Rudy Molard,road bicycle racing,2015 UCI Europe Tour
2014 Tour de Doubs,2014-09-14,2015 Tour de Doubs,Rein Taaramäe,road bicycle racing,2014 UCI Europe Tour
2013 Tour de Doubs,2013-09-15,2014 Tour de Doubs,Vegard Stake Laengen,road bicycle racing,2013 French Road Cycling Cup
2012 Tour de Doubs,2012-09-02,2013 Tour de Doubs,Sylvain Georges,road bicycle racing,2012 French Road Cycling Cup
2011 Tour de Doubs,2011-09-04,2012 Tour de Doubs,Romain Hardy,road bicycle racing,2011 French Road Cycling Cup
2009 Tour de Doubs,2009-07-05,2010 Tour de Doubs,Julien Mazet,road bicycle racing,2008–09 UCI Europe Tour
2008 Tour de Doubs,2008-07-06,2009 Tour de Doubs,Christophe Kern,road bicycle racing,2007–08 UCI Europe Tour
2007 Tour de Doubs,2007-07-08,2008 Tour de Doubs,Sébastien Duret,road bicycle racing,2006–07 UCI Europe Tour
2006 Tour de Doubs,2006-07-02,2007 Tour de Doubs,Frédéric Finot,road bicycle racing,2005–06 UCI Europe Tour
2005 Tour de Doubs,2005-07-03,2006 Tour de Doubs,Yann Pivois,road bicycle racing,2005 UCI Europe Tour
2013 Tour de Doubs,2013-09-15,2014 Tour de Doubs,Vegard Stake Laengen,road bicycle racing,2013 UCI Europe Tour
2010 Tour de Doubs,2010-09-05,2011 Tour de Doubs,Jérôme Coppel,road bicycle racing,2010 French Road Cycling Cup
