col0,col1,col2,col3,col4
Kitakyūshū Quasi-National Park,1972-01-01,Japan,quasi-national park of Japan,Fukuoka Prefecture
Kyūshū Chūō Sanchi Quasi-National Park,1982-05-15,Japan,quasi-national park of Japan,Miyazaki Prefecture
Akiyoshidai Quasi-National Park,1955-11-01,Japan,quasi-national park of Japan,Yamaguchi Prefecture
Hyōnosen-Ushiroyama-Nagisan Quasi-National Park,1969-04-10,Japan,quasi-national park of Japan,Hyōgo Prefecture
Murō-Akame-Aoyama Quasi-National Park,1970-12-28,Japan,quasi-national park of Japan,Mie Prefecture
Ibi-Sekigahara-Yōrō Quasi-National Park,1970-12-28,Japan,quasi-national park of Japan,Gifu Prefecture
Aichi Kōgen Quasi-National Park,1970-12-28,Japan,quasi-national park of Japan,Aichi Prefecture
Nishi-Chugoku Sanchi Quasi-National Park,1969-01-10,Japan,quasi-national park of Japan,Yamaguchi Prefecture
Suzuka Quasi-National Park,1968-07-22,Japan,quasi-national park of Japan,Mie Prefecture
Muroto-Anan Kaigan Quasi-National Park,1964-06-01,Japan,quasi-national park of Japan,Kōchi Prefecture
