col0,col1,col2,col3,col4
1961 Thomas Cup,men's team,Jakarta,1961-01-01,Thailand national badminton team
1976 Thomas Cup,men's team,Bangkok,1976-01-01,Thailand national badminton team
1958 Thomas Cup,men's team,Singapore,1958-01-01,Thailand national badminton team
1984 Thomas Cup,men's team,Kuala Lumpur,1984-01-01,England national badminton team
1949 Thomas Cup,men's team,Preston,1949-01-01,Denmark national badminton team
1998 Thomas Cup,men's team,Hong Kong,1998-01-01,Denmark national badminton team
1996 Thomas Cup,men's team,Hong Kong,1996-01-01,Denmark national badminton team
1973 Thomas Cup,men's team,Jakarta,1973-01-01,Denmark national badminton team
1979 Thomas Cup,men's team,Jakarta,1979-01-01,Denmark national badminton team
1961 Thomas Cup,men's team,Jakarta,1961-01-01,Denmark national badminton team
2000 Thomas Cup,men's team,Kuala Lumpur,2000-01-01,Denmark national badminton team
1970 Thomas Cup,men's team,Kuala Lumpur,1970-01-01,Denmark national badminton team
1990 Thomas Cup,men's team,Tokyo,1990-01-01,Denmark national badminton team
1955 Thomas Cup,men's team,Singapore,1955-01-01,Denmark national badminton team
