col0,col1,col2,col3,col4
Düben Heath,Wittenberg,Germany,landscape,Dübener Heide
Winkelscher-Busch,Sonsbeck,Germany,forest,Winkelscher Busch
Stadtforst Salzufler,Bad Salzuflen,Germany,forest,Stadtwald
Dölauer Heide,Halle (Saale),Germany,forest,Dölauer Heide (Halle)
Sandforter Forst,Olfen,Germany,forest,Waldflächen im Sandforter Forst
Kemtauer Wald,Saxony,Germany,forest,Talsperre Einsiedel - Kemtauer Wald
Mückenwald,Flensburg,Germany,forest,Landschaftsteil Am Mückenteich
Upjever Forst,Jever,Germany,forest,Upjever und Sumpfmoor Dose
Rümpfwald,Zwickau,Germany,forest,Am Rümpfwald
Leipzig Riverside Forest,Leipzig,Germany,forest,Luppeaue
Wermsdorf Forest,Nordsachsen,Germany,forest,Wermsdorfer Forst
