col0,col1,col2,col3
2-methylheptane,389.15,114.141,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
neopentane,282.65,72.094,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
isopentane,300.93,72.094,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
isobutane,11,58.078,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
n-heptane,209,100.2,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
2-methylpentane,333.43,86.11,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
"2,2-dimethylbutane",122,86.11,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
"2,2,4-trimethylpentane",99.3,114.141,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
2-methylhexane,363.23,100.125,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
pentadecane,270.6,212.42,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
dodecane,216.2,170.203,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
decane,174.1,142.172,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
