col0,col1,col2,col3
Quais du polar writer ID,Wikidata property for authority control for writers,France,Étonnants voyageurs participant ID
Académie française award winner ID,Wikidata property for authority control for writers,France,Académie française member ID
PRELIB person ID,Wikidata property for authority control for writers,France,Livre et lecture en Bretagne ID
New Zealand Book Council writer ID,Wikidata property for authority control for writers,New Zealand,ANZL writer ID
NooSFere author ID,Wikidata property for authority control for writers,France,ISFDB author ID
Institut culturel de Bretagne ID,Wikidata property for authority control for writers,France,Livre et lecture en Bretagne ID
Literature Ireland ID,Wikidata property for authority control for writers,Ireland,Ricorso author ID
Poetry In Voice poet ID,Wikidata property for authority control for writers,Canada,Les Voix de la poésie poet ID
The Paris Review interviewee ID,Wikidata property for authority control for writers,United States of America,Television Academy Foundation interviewee ID
cipM poet ID,Wikidata property for authority control for writers,France,Printemps des poètes poet ID
British Council writer ID,Wikidata property for authority control for writers,United Kingdom,British Council artist ID
Swedish Literature Bank AuthorID,Wikidata property for authority control for writers,Sweden,Swedish Literature Bank edition
Dictionnaire des auteurs luxembourgeois ID,Wikidata property for authority control for writers,Luxembourg,National Library of Luxembourg ID
GujLit Person ID,Wikidata property for authority control for writers,India,GujLit Book ID
