col0,col1,col2,col3,col4,col5,col6
2015 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,2014 Brazil Badminton Championships,2015-01-01,national championship,Brazil Badminton Championships,badminton
2009 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,2008 Brazil Badminton Championships,2009-01-01,national championship,Brazil Badminton Championships,badminton
2008 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,2007 Brazil Badminton Championships,2008-01-01,national championship,Brazil Badminton Championships,badminton
2005 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,2004 Brazil Badminton Championships,2005-01-01,national championship,Brazil Badminton Championships,badminton
2004 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,2000 Brazil Badminton Championships,2004-01-01,national championship,Brazil Badminton Championships,badminton
2000 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,1999 Brazil Badminton Championships,2000-01-01,national championship,Brazil Badminton Championships,badminton
1999 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,1998 Brazil Badminton Championships,1999-01-01,national championship,Brazil Badminton Championships,badminton
1998 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,1997 Brazil Badminton Championships,1998-01-01,national championship,Brazil Badminton Championships,badminton
1997 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,1996 Brazil Badminton Championships,1997-01-01,national championship,Brazil Badminton Championships,badminton
1996 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,1995 Brazil Badminton Championships,1996-01-01,national championship,Brazil Badminton Championships,badminton
1995 Brazil Badminton Championships,WikiProject Badminton/tournament focus list,1994 Brazil Badminton Championships,1995-01-01,national championship,Brazil Badminton Championships,badminton
