col0,col1,col2,col3,col4,col5,col6
Manakhah District,Yemen,12086,39991,Sana'a Governorate,1402,Al Maghārib as Suflá
Kusmah District,Yemen,8843,35424,Raymah Governorate,355,Al Maşbaḩī
Al Mukha District,Yemen,10477,30426,Ta'izz Governorate,1617,Al Mashāliḩah
Qa'atabah District,Yemen,10489,44530,Ad Dali' Governorate,681,Al Majāniḩ
Kusmah District,Yemen,8843,35424,Raymah Governorate,355,Al Qarşab
Harad District,Yemen,13026,43355,Hajjah Governorate,84.04,Al Fijj
Qa'atabah District,Yemen,10489,44530,Ad Dali' Governorate,681,Al ‘Amarīyah
Harad District,Yemen,13026,43355,Hajjah Governorate,84.04,Al ‘Atnah
Sahar District,Yemen,15320,65196,Saada Governorate,742,Aţ Ţalḩ
Kusmah District,Yemen,8843,35424,Raymah Governorate,355,Aḑ Ḑabārah
Sahar District,Yemen,15320,65196,Saada Governorate,742,Aş Şaḩn
Harad District,Yemen,13026,43355,Hajjah Governorate,84.04,Ash Sha‘āb
Qa'atabah District,Yemen,10489,44530,Ad Dali' Governorate,681,Ash Sharnamah as Suflá
Al Mukha District,Yemen,10477,30426,Ta'izz Governorate,1617,Az Zahārī
