col0,col1,col2,col3,col4
Ottawa Hunt and Golf Club,golf,curling club,Ontario,136
Miami Valley Golf Club,golf,golf club,Ohio,132
Toronto Golf Club,golf,golf club,Ontario,138
Tiburón Golf Club,golf,golf club,Florida,137
The Estancia Club,golf,golf club,Phoenix,137
TPC of Louisiana,golf,golf club,Louisiana,139
Scotland Run Golf Club,golf,golf club,New Jersey,131
Royal Adelaide Golf Club,golf,golf club,Seaton,133
Golf Club of Houston,golf,golf club,Texas,138
Ottawa Hunt and Golf Club,golf,golf club,Ontario,136
Ohio State University Golf Club,golf,golf club,Ohio,138
Monroe Golf Club,golf,golf club,New York,130
Karsten Golf Course,golf,golf club,Tempe,131
