col0,col1,col2,col3
2018 Volta a Catalunya,2018 Volta a Catalunya stage 1,2019 Tour of Catalunya,2018-03-25
2018 Tirreno–Adriatico,"2018 Tirreno-Adriatico, Stage 1",2019 Tirreno-Adriatico,2018-03-13
2018 Paris-Nice,"2018 Paris-Nice, stage 1",Paris-Nice 2019,2018-03-11
2018 Tour Down Under,"Tour Down Under 2018, Stage 2",2019 Tour Down Under,2018-01-21
2018 Vuelta a España,2018 Vuelta a España stage 1,2019 Vuelta a España,2018-09-16
2019 UAE Tour,2019 UAE Tour - Stage 1,2020 UAE Tour,2019-03-02
2019 Tour Down Under,"Tour Down Under 2019, Stage 1",2020 Tour Down Under,2019-01-20
2019 Giro d'Italia,"2019 Giro d'Italia, stage 1",2020 Giro d'Italia,2019-06-02
2019 Vuelta a España,"2019 Vuelta a España, stage 1",2020 Vuelta a España,2019-09-15
2018 Tour of Guangxi,"2018 Tour of Guangxi, stage 1",2019 Tour of Guangxi,2018-10-21
2018 BinckBank Tour,"2018 BinckBank Tour, stage 1",2019 BinckBank Tour,2018-08-19
2018 Tour de Pologne,"2018 Tour de Pologne, stage 4",2019 Tour de Pologne,2018-08-10
2018 Tour de Suisse,2018 Tour de Suisse stage 7,2019 Tour de Suisse,2018-06-17
