col0,col1,col2,col3
HMS Neptune,United Kingdom,Royal Navy,HMNB Portsmouth
HMS Queen Elizabeth,United Kingdom,Royal Navy,HMNB Portsmouth
HMS King George V,United Kingdom,Royal Navy,HMNB Portsmouth
HMS Centurion,United Kingdom,Royal Navy,HMNB Portsmouth
HMS Barham,United Kingdom,Royal Navy,John Brown & Company
HMS Ajax,United Kingdom,Royal Navy,Scotts Shipbuilding and Engineering Company
HMS Valiant,United Kingdom,Royal Navy,Fairfield Shipbuilding and Engineering Company
ARA Moreno,Argentina,Argentine Navy,Fore River Shipyard
ARA Rivadavia,Argentina,Argentine Navy,Fore River Shipyard
ARA Moreno,Argentina,United States Navy,Fore River Shipyard
HMS Warspite,United Kingdom,Royal Navy,HMNB Devonport
USS Wyoming,United States of America,United States Navy,William Cramp and Sons
HMS Audacious,United Kingdom,Royal Navy,Vickers-Armstrongs
Japanese aircraft carrier Kaga,Empire of Japan,Imperial Japanese Navy,Kawasaki Heavy Industries
SMS Posen,German Reich,Imperial German Navy,Friedrich Krupp Germaniawerft
