col0,col1,col2,col3
Valhallen,The Powerpuff Girls universe,Dexter's Laboratory,male
Jesus Christ,The Simpsons universe,The Simpsons,male
Cetrion,Mortal Kombat universe,Mortal Kombat 11,female
Kronika,Mortal Kombat universe,Mortal Kombat 11,female
God,View Askewniverse,Jay and Silent Bob Strike Back,female
Cetrion,Mortal Kombat universe,Mortal Kombat,female
Kronika,Mortal Kombat universe,Mortal Kombat,female
God,View Askewniverse,Dogma,female
Raava,World of Avatar,The Legend of Korra,female
Dajjal,Supergod universe,Supergod,agender
Shinnok,Mortal Kombat universe,Mortal Kombat 11,male
Shao Kahn,Mortal Kombat universe,Mortal Kombat 11,male
Raiden,Mortal Kombat universe,Injustice 2,male
Shinnok,Mortal Kombat universe,Mortal Kombat X,male
