col0,col1,col2,col3,col4,col5,col6
Ho-Oh,fire-type Pokémon,red,380,Pokémon universe,199,list of Pokémon introduced in Generation II
Moltres,fire-type Pokémon,yellow,200,Pokémon universe,60,list of Pokémon introduced in Generation I
Charizard,fire-type Pokémon,red,170,Pokémon universe,905,list of Pokémon introduced in Generation I
Arceus,???-type Pokémon,gray,320,Pokémon universe,320,list of Pokémon introduced in Generation IV
Rotom,ghost-type Pokémon,red,30,Pokémon universe,0.3,list of Pokémon introduced in Generation IV
Scyther,bug-type Pokémon,green,150,Pokémon universe,56,Scyther and Scizor
Masquerain,bug-type Pokémon,blue,80,Pokémon universe,36,list of Pokémon introduced in Generation III
Rotom,electric-type Pokémon,red,30,Pokémon universe,0.3,list of Pokémon introduced in Generation IV
Tropius,grass-type Pokémon,green,200,Pokémon universe,100,list of Pokémon introduced in Generation III
Skiploom,grass-type Pokémon,green,60,Pokémon universe,1,list of Pokémon introduced in Generation II
Rotom,grass-type Pokémon,red,30,Pokémon universe,0.3,list of Pokémon introduced in Generation IV
Farfetch'd,normal-type Pokémon,brown,80,Pokémon universe,15,list of Pokémon introduced in Generation I
Noctowl,normal-type Pokémon,brown,160,Pokémon universe,408,list of Pokémon introduced in Generation II
Starly,normal-type Pokémon,brown,30,Pokémon universe,2,list of Pokémon in Pokémon Ranger: Guardian Signs
