col0,col1,col2,col3,col4,col5,col6
2006 China Open Badminton Championships,2006-10-22,2006-01-01,open championship,Tianhe District,2006-10-17,WikiProject Badminton/tournament focus list
2004 China Open Badminton Championships,2004-11-14,2004-01-01,open championship,Tianhe District,2004-11-09,WikiProject Badminton/tournament focus list
2007 China Open Super Series,2007-11-25,2007-01-01,open championship,Tianhe District,2007-11-20,WikiProject Badminton/tournament focus list
1994 China Open Badminton Championships,1994-11-20,1994-01-01,open championship,Dalian,1994-11-16,WikiProject Badminton/tournament focus list
2017 China Open Badminton Championships,2017-11-19,2017-01-01,open championship,Fuzhou,2017-11-14,WikiProject Badminton/tournament focus list
2016 China Open Super Series Premier,2016-11-20,2016-01-01,open championship,Fuzhou,2016-11-15,WikiProject Badminton/tournament focus list
2015 China Open Super Series Premier,2015-11-15,2015-01-01,open championship,Fuzhou,2015-11-10,WikiProject Badminton/tournament focus list
2014 China Open Super Series Premier,2014-11-16,2014-01-01,open championship,Fuzhou,2014-11-11,WikiProject Badminton/tournament focus list
1996 China Open Badminton Championships,1996-11-03,1996-01-01,open championship,Dongguan,1996-10-30,WikiProject Badminton/tournament focus list
2019 China Open Badminton Championships,2019-09-22,2019-01-01,open championship,Changzhou,2019-09-17,WikiProject Badminton/tournament focus list
2018 China Open Badminton Championships,2018-09-23,2018-01-01,open championship,Changzhou,2018-09-18,WikiProject Badminton/tournament focus list
