col0,col1,col2,col3
Bastion 5 of Ulm Fortress,bastion,Germany,Neu-Ulm
Baluardo di San Pietro,bastion,Italy,Ferrara
Baluardo Santa Croce,bastion,Italy,Padua
Baluardo di San Tommaso,bastion,Italy,Ferrara
Baluardo di San Paolo alla Fortezza,bastion,Italy,Ferrara
Bastion of Toledo,bastion,Italy,Crotone
Spontone Marchese,bastion,Italy,Crotone
Bastion of Fosso del Castello,bastion,Italy,Crotone
Spontone de Miranda,bastion,Italy,Crotone
Bastion of Porta Mercato,bastion,Italy,Civitanova Marche
bastion de las Palmas,bastion,United States of America,San Juan
Borj Sidi Makhlouf,bastion,Morocco,Rabat
Borj El Marsa,bastion,Morocco,Tangier
Borj Ed-Dar,bastion,Morocco,Rabat
