col0,col1,col2,col3,col4
Corn Exchange,bank building,"Cornmarket, Faringdon, SN7, England",United Kingdom,Grade II listed building
Corn Exchange,bank building,"Market Place, Romsey, SO51 8YA, England",United Kingdom,Grade II* listed building or structure
Corn Exchange,event venue,"13 Court Street, Haddington EH41 3DS, Scotland",United Kingdom,category B listed building
Corn Exchange,corn exchange,"Cornmarket, Faringdon, SN7, England",United Kingdom,Grade II listed building
Alexandra Theatre,corn exchange,"Market Street, Newton Abbot, Devon, TQ12 2RB, England",United Kingdom,Grade II listed building
Much Wenlock Library,corn exchange,"Much Wenlock Library, The Corn Exchange, High Street, Much Wenlock, Shropshire, TF13 6AE",United Kingdom,Grade II listed building
Hollywood Cinema,corn exchange,"Market Place, Dereham, NR19 2AW, England",United Kingdom,Grade II listed building
"Haymarket Theatre, Basingstoke",corn exchange,"Wote Street, Basingstoke, Hampshire, RG21 7NW, England",United Kingdom,Grade II listed building
Corn Exchange Theatre,corn exchange,"Market Place, Wallingford, Oxfordshire, OX10 0EG, England",United Kingdom,Grade II listed building
Queen's Hall Arts Centre,corn exchange,"3 Beaumont Street, Hexham, NE46 3LS, England",United Kingdom,Grade II listed building
Biggar Corn Exchange,corn exchange,"126 High Street, Biggar, ML12 6DL, Scotland",United Kingdom,category B listed building
Corn Exchange,corn exchange,"13 Court Street, Haddington EH41 3DS, Scotland",United Kingdom,category B listed building
Corn Exchange,corn exchange,"Market Place, Romsey, SO51 8YA, England",United Kingdom,Grade II* listed building or structure
"Old Corn Exchange, Chichester",corn exchange,"19-20 East Street, Chichester, PO19 1HS, England",United Kingdom,Grade II* listed building or structure
