col0,col1,col2,col3
Carretera Central,road,134,Puerto Rico Highways and Transportation Authority
Interstate PRI-3,road,65.27,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 102,road,25.5,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 53,road,59,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 52,road,67,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 38,road,0.67,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 66,road,12.42,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 23,road,3.84,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 22,road,51,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 19,road,2.4,Puerto Rico Highways and Transportation Authority
Autovía A-32,road,236.6,Ministry of Development
A8 autostrada,highway in Poland,22.8,General Directorate for National Roads and Highways
