col0,col1,col2,col3,col4
Liberty County,Liberty,Texas,Liberty County,76907
Hall County,Warren D. C. Hall,Texas,Hall County,3239
Montgomery County,Montgomery,Texas,Montgomery County,499137
Robertson County,Sterling C. Robertson,Texas,Robertson County,16486
Crockett County,David Crockett,Texas,Crockett County,3807
Lee County,Robert E. Lee,Texas,Lee County,16628
Cameron County,Ewen Cameron,Texas,Cameron County,417276
Duval County,Burr H. Duval,Texas,Duval County,11640
Montgomery County,Montgomery,Texas,Montgomery County,499137
Hall County,Warren D. C. Hall,Texas,Hall County,3239
Caldwell County,Mathew Caldwell,Texas,Caldwell County,39232
Bell County,Peter Hansborough Bell,Texas,Bell County,326843
Cherokee County,Cherokee,Texas,Cherokee County,50878
Lee County,Robert E. Lee,Texas,Lee County,16628
Calhoun County,John C. Calhoun,Texas,Calhoun County,21806
