col0,col1,col2,col3,col4,col5
1967 European Rowing Championships,France,1967-01-01,1967 European Rowing Championships – Women's single scull,1967-01-01,1967-01-01
1966 European Rowing Championships,Kingdom of the Netherlands,1966-01-01,1966 European Rowing Championships – Women's single scull,1966-01-01,1966-01-01
1965 European Rowing Championships,Germany,1965-01-01,1965 European Rowing Championships – Women's single scull,1965-01-01,1965-01-01
1963 European Rowing Championships,Soviet Union,1963-01-01,1963 European Rowing Championships – Women's single scull,1963-01-01,1963-01-01
1960 European Rowing Championships,United Kingdom,1960-01-01,1960 European Rowing Championships – Women's single scull,1960-01-01,1960-01-01
1959 European Rowing Championships,France,1959-08-23,1959 European Rowing Championships – Women's single scull,1959-08-14,1959-01-01
1955 European Rowing Championships,Belgium,1955-01-01,1955 European Rowing Championships – Men's single scull,1955-01-01,1955-01-01
1951 European Rowing Championships,France,1951-08-01,1951 European Rowing Championships – Men's single scull,1951-08-24,1951-01-01
1932 European Rowing Championships,Kingdom of Yugoslavia,1932-09-04,1932 European Rowing Championships – Men's single scull,1932-09-02,1932-01-01
1930 European Rowing Championships,Belgium,1930-01-01,1930 European Rowing Championships – Men's single scull,1930-01-01,1930-01-01
1924 European Rowing Championships,Switzerland,1924-01-01,1924 European Rowing Championships – Men's single scull,1924-01-01,1924-01-01
1920 European Rowing Championships,France,1920-08-15,1920 European Rowing Championships – Men's single scull,1920-08-15,1920-01-01
1913 European Rowing Championships,Belgium,1913-08-24,1913 European Rowing Championships – Men's single scull,1913-08-24,1913-08-24
1912 European Rowing Championships,Switzerland,1912-08-18,1912 European Rowing Championships – Men's single scull,1912-08-18,1912-01-01
