col0,col1,col2,col3
Toki Pona,subject–verb–object,Sonja Lang,engineered language
Lojban,logical language,Logical Language Group,engineered language
Quenya,agglutinative language,J. R. R. Tolkien,languages constructed by J. R. R. Tolkien
Lojban,logical language,Logical Language Group,planned language
Ido,subject–verb–object,Louis de Beaufront,planned language
Esperanto,agglutinative language,L. L. Zamenhof,planned language
Blissymbols,subject–verb–object,Charles K. Bliss,constructed script
Quenya,agglutinative language,J. R. R. Tolkien,Elvish languages (Middle-earth)
Ido,subject–verb–object,Louis de Beaufront,Esperantido
Lingua Ignota,agglutinative language,Hildegard of Bingen,sacred language
Interlingua,agglutinative language,Alexander Gode,international auxiliary language
