col0,col1,col2,col3
České Budějovice,The Nuttall Encyclopædia,daylight saving time,Czech Republic
Mladá Boleslav,Brockhaus and Efron Encyclopedic Dictionary,daylight saving time,Czech Republic
České Budějovice,Brockhaus and Efron Encyclopedic Dictionary,daylight saving time,Czech Republic
Kladno,EB-11 / Kladno,UTC+02:00,Czech Republic
Ústí nad Labem,Gebrian versus,UTC+02:00,Czech Republic
Olomouc,"Olomouc, královské hlavní město Moravy",UTC+02:00,Czech Republic
Hradec Králové,Vlastenský slovník historický,UTC+02:00,Czech Republic
Opava,Vlastenský slovník historický,UTC+02:00,Czech Republic
Chomutov,Vlastenský slovník historický,UTC+02:00,Czech Republic
Liberec,Vlastenský slovník historický,UTC+02:00,Czech Republic
Děčín,Vlastenský slovník historický,UTC+02:00,Czech Republic
