col0,col1,col2,col3,col4
Česká Lípa,Robeč (Česká Lípa),street number,66.096326,Zákupy
Letovice,Bahna (Letovice),street number,51.015097,Vranová
Horní Jiřetín,Holtschitz,street number,39.858756,Nová Ves v Horách
Letovice,Bahna (Letovice),street number,51.015097,Skrchov
Horní Jiřetín,Holtschitz,street number,39.858756,Most
Kralupy nad Vltavou,Lobeč,street number,21.900215,Olovnice
Ořechov,Ořechovičky,street number,19.676555,Střelice
Kralupy nad Vltavou,Lobeč,street number,21.900215,Otvovice
Horní Jiřetín,Holtschitz,street number,39.858756,Vysoká Pec
Ořechov,Ořechovičky,street number,19.676555,Radostice
