col0,col1,col2,col3,col4,col5,col6
"Ward No. 17, Siliguri Municipal Corporation",1366,4538,India,5029,2657,Siliguri
"Ward No. 16, Siliguri Municipal Corporation",1287,4474,India,4922,2486,Siliguri
"Ward No. 15, Siliguri Municipal Corporation",2071,7147,India,8002,4014,Siliguri
"Ward No. 14, Siliguri Municipal Corporation",1598,5688,India,6566,3309,Siliguri
"Ward No. 13, Siliguri Municipal Corporation",986,4159,India,4886,2382,Siliguri
"Ward No. 12, Siliguri Municipal Corporation",683,2536,India,2832,1413,Siliguri
"Ward No. 11, Siliguri Municipal Corporation",398,1648,India,1912,863,Siliguri
"Ward No. 10, Siliguri Municipal Corporation",851,3488,India,4019,1983,Siliguri
"Ward No. 9, Siliguri Municipal Corporation",1113,5635,India,6481,3092,Siliguri
"Ward No. 8, Siliguri Municipal Corporation",897,4435,India,5097,2411,Siliguri
"Ward No. 7, Siliguri Municipal Corporation",1603,5491,India,7954,3939,Siliguri
"Ward No. 22, Raniganj municipality",1294,3867,India,6404,3041,Raniganj
