col0,col1,col2,col3
Aerovivanda #1,Merzbow,noise,collaborative album
04092001,Merzbow,dark ambient,collaborative album
Together,John Farnham,pop music,collaborative album
Per un pugno di samba,Ennio Morricone,Música Popular Brasileira,collaborative album
Juntos e Ao Vivo,Caetano Veloso,samba,collaborative album
Triumvirate,Dr. John,blues,collaborative album
Stop the Panic,Luke Vibert,electronica,collaborative album
Rodulate,Luke Vibert,electronic music,collaborative album
Gil e Jorge,Jorge Ben,samba-rock,collaborative album
Expert Knob Twiddlers,Aphex Twin,intelligent dance music,collaborative album
Double Jeu,France Gall,rock music,collaborative album
