col0,col1,col2,col3,col4,col5
2017 Circuit de la Sarthe,2017-04-04,WB-Veranclassic-Aqua Protect 2017,Bryan Coquard,Bryan Coquard,Lilian Calmejane
2019 Circuit de la Sarthe,2019-04-09,2019 Caja Rural-Seguros RGA,Quentin Pacher,Alexis Gougeard,Quentin Pacher
2017 Circuit de la Sarthe,2017-04-04,Roompot-Nederlandse Loterij 2017,Bryan Coquard,Bryan Coquard,Lilian Calmejane
2019 Circuit de la Sarthe,2019-04-09,Delko-Marseille Provence 2019,Bryan Coquard,Alexis Gougeard,Alexis Gougeard
2017 Circuit de la Sarthe,2017-04-04,Manzana Postobón 2017,Daniele Bennati,Movistar 2017,Daniele Bennati
2019 Circuit de la Sarthe,2019-04-09,2019 Groupama-FDJ,Bryan Coquard,Oscar Riesebeek,Alexis Gougeard
2017 Circuit de la Sarthe,2017-04-04,Sport Vlaanderen-Baloise 2017,Daniele Bennati,Arthur Vichot,Daniele Bennati
2019 Circuit de la Sarthe,2019-04-09,AG2R La Mondiale 2019,Bryan Coquard,Oscar Riesebeek,Alexis Gougeard
2017 Circuit de la Sarthe,2017-04-04,Movistar 2017,Daniele Bennati,Ángel Madrazo,Jetse Bol
2019 Circuit de la Sarthe,2019-04-09,AG2R La Mondiale 2019,Bryan Coquard,Alexis Gougeard,Alexis Gougeard
2017 Circuit de la Sarthe,2017-04-04,Manzana Postobón 2017,Daniele Bennati,Arthur Vichot,Daniele Bennati
2019 Circuit de la Sarthe,2019-04-09,AG2R La Mondiale 2019,Bryan Coquard,Alexis Gougeard,Andrea Vendrame
2017 Circuit de la Sarthe,2017-04-04,Manzana Postobón 2017,Daniele Bennati,Arthur Vichot,Lilian Calmejane
