col0,col1,col2,col3,col4,col5
Sarmizegetusa Regia,Grădiștea de Munte,ancient city,Romania,Orăștioara de Sus,historic monument
Dacian fortress of Tilișca,Tilișca,dava,Romania,Sibiu County,historic monument
Dacian fortress of Polovragi,Polovragi,dava,Romania,Gorj County,historic monument
Dacian fortress of Olteni,Olteni,dava,Romania,Covasna County,historic monument
Dacian fortress of Odorheiu Secuiesc,Odorheiu Secuiesc,dava,Romania,Harghita County,historic monument
Dacian fortress of Moșna,Moșna,dava,Romania,Iași County,historic monument
Dacian fortress of Merești,Merești,dava,Romania,Harghita County,historic monument
Dacian fortress of Marca,Marca,dava,Romania,Sălaj County,historic monument
Dacian fortress of Jigodin,Miercurea Ciuc,dava,Romania,Harghita County,historic monument
Căpâlna Dacian fortress,Căpâlna,dava,Romania,Săsciori,historic monument
Dacian fortress of Coțofenii din Dos,Coțofenii din Dos,dava,Romania,Dolj County,historic monument
Dacian fortress of Covasna,Covasna,dava,Romania,Covasna County,historic monument
Dacian fortress of Beidaud,Beidaud,dava,Romania,Tulcea County,historic monument
Dacian fortress of Arpașu de Sus,Arpașu de Sus,dava,Romania,Sibiu County,historic monument
Dacian fortress of Ardeu,Ardeu,dava,Romania,Hunedoara County,historic monument
