col0,col1,col2,col3,col4,col5
Lenhovda socken,Småland,Uppvidinge Municipality,Lenhovda,socken,t982029811
Lagga socken,Uppland,Knivsta Municipality,Lagga,socken,t1139460465
Edsbro socken,Uppland,Norrtälje Municipality,Edsbro parish,socken,t353246460
Alskog socken,Gotland,Gotland Municipality,Alskogs parish,socken,t670835924
Alseda socken,Småland,Vetlanda Municipality,Alseda parish,socken,t987300787
Hakarps socken,Småland,Jönköping County,Hakarp parish,socken,t670835913
Alunda socken,Uppland,Östhammar Municipality,Alunda parish,socken,t186773952
Vendel,Uppland,Tierp Municipality,Vendel Municipality,socken,t348395259
Reftele socken,Småland,Gislaved Municipality,Reftele municipality,socken,t982214229
Piteå socken,Norrbotten,Piteå Municipality,Piteå landsförs.,socken,1320-01-01
Pajala civil parish,Norrbotten,Pajala Municipality,Pajala parish,socken,1725-01-01
