col0,col1,col2,col3
Wake County,United States of America,2.6,William Tryon
Gaston County,United States of America,2.2,William Gaston
Watauga County,United States of America,0.3,Watauga River
Transylvania County,United States of America,0.5,Transylvania Colony
Macon County,United States of America,0.8,Nathaniel Macon
Stanly County,United States of America,2.4,John Stanly
Pamlico County,United States of America,41,Pamlico
McDowell County,United States of America,1.2,"Joseph McDowell, Jr."
Yadkin County,United States of America,0.8,Yadkin River
Alleghany County,United States of America,0.6,Allegheny Mountains
