col0,col1,col2,col3
Marshall County,United States of America,Marshall County,Marshall County
Jackson County,United States of America,Jackson County,Jackson County
Marshall County,United States of America,Marshall County,Marshall County
Jackson County,United States of America,Jackson County,Jackson County
Ohio County,United States of America,Ohio County,Ohio County
Harrison County,United States of America,Harrison County,Harrison County
Hancock County,United States of America,Hancock County,Hancock County
Marion County,United States of America,Marion County,Marion County
Hancock County,United States of America,Hancock County,Hancock County
Taylor County,United States of America,Taylor County,Taylor County
Marshall County,United States of America,Marshall County,Marshall County
Marion County,United States of America,Marion County,Marion County
