col0,col1,col2,col3,col4
Development of model biosecurity programs,National Institute for Occupational Safety and Health,English,abstract,Development of model biosecurity programs
"Program Abstracts from the GSA 2018 Annual Scientific Meeting ""The Purposes of Longer Lives""",National Institute for Occupational Safety and Health,English,scientific article,"Program Abstracts from the GSA 2018 Annual Scientific Meeting ""The Purposes of Longer Lives"""
Impulse noise: critical review.,National Institute for Occupational Safety and Health,English,scientific article,Impulse noise: critical review.
"Program Abstracts from the GSA 2018 Annual Scientific Meeting ""The Purposes of Longer Lives""",National Institute for Occupational Safety and Health,English,abstract,"Program Abstracts from the GSA 2018 Annual Scientific Meeting ""The Purposes of Longer Lives"""
Impulse noise: critical review.,National Institute for Occupational Safety and Health,English,abstract,Impulse noise: critical review.
Topographical organization of the n-terminal segment of lung pulmonary surfactant protein b,National Institute for Occupational Safety and Health,English,abstract,Topographical organization of the n-terminal segment of lung pulmonary surfactant protein b (SP-B 1-25) in a phospholipid bilayer as determined by fluorescence quenching
Dermal exposure to the commonly used antimicrobial chemical triclosan promotes allergic responses in skin and lung,National Institute for Occupational Safety and Health,English,scholarly conference abstract,Dermal exposure to the commonly used antimicrobial chemical triclosan promotes allergic responses in skin and lung (HYP7P.317)
Exploring the role of miRNA 210 and regulatory T cells during TDI sensitization,National Institute for Occupational Safety and Health,English,scholarly conference abstract,Exploring the role of miRNA 210 and regulatory T cells during TDI sensitization (HYP6P.270)
Role of ROS generation in tungsten carbide-cobalt nanoparticles induced apoptosis in JB6 cells,National Institute for Occupational Safety and Health,English,scholarly conference abstract,Role of ROS generation in tungsten carbide-cobalt nanoparticles induced apoptosis in JB6 cells
Tungsten carbide-cobalt nanoparticle induced miR-21 expression and PDCD4 inhibition in JB6 cells involves a ROS-mediated ERK pathway,National Institute for Occupational Safety and Health,English,scholarly conference abstract,Tungsten carbide-cobalt nanoparticle induced miR-21 expression and PDCD4 inhibition in JB6 cells involves a ROS-mediated ERK pathway
