col0,col1,col2,col3
1983 Trofeo Alfredo Binda-Comune di Cittiglio,1982 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1982 Trofeo Alfredo Binda-Comune di Cittiglio,1981 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1981 Trofeo Alfredo Binda-Comune di Cittiglio,1980 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1980 Trofeo Alfredo Binda-Comune di Cittiglio,1979 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1979 Trofeo Alfredo Binda-Comune di Cittiglio,1978 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1978 Trofeo Alfredo Binda-Comune di Cittiglio,1977 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1977 Trofeo Alfredo Binda-Comune di Cittiglio,1976 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
1976 Trofeo Alfredo Binda-Comune di Cittiglio,1975 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
2016 Trofeo Alfredo Binda-Comune di Cittiglio,2015 Trofeo Alfredo Binda-Comune di Cittiglio,sports festival,road bicycle racing
2019 Trofeo Alfredo Binda-Comune di Cittiglio,2018 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
2011 Trofeo Alfredo Binda-Comune di Cittiglio,2010 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
2008 Trofeo Alfredo Binda-Comune di Cittiglio,2007 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
