col0,col1,col2,col3,col4,col5,col6,col7
2015 Indonesia Super Series Premier,2015 Indonesia Super Series Premier – Men's singles,2015-01-01,Indonesia Open Badminton Championships,Jakarta,Istora Gelora Bung Karno,2016 Indonesia Open Superseries Premier,WikiProject Badminton/tournament focus list
2013 Indonesia Super Series Premier,2013 Indonesia Super Series Premier – Men's singles,2013-01-01,Indonesia Open Badminton Championships,Jakarta,Istora Gelora Bung Karno,2014 Indonesia Super Series Premier,WikiProject Badminton/tournament focus list
1998 Indonesia Open Badminton Championships,1998 Indonesia Open Badminton Championships – Men's singles,1998-01-01,Indonesia Open Badminton Championships,Jakarta,Istora Gelora Bung Karno,1999 Indonesia Open Badminton Championships,WikiProject Badminton/tournament focus list
1993 Indonesia Open Badminton Championships,1993 Indonesia Open Badminton Championships – Men's singles,1993-01-01,Indonesia Open Badminton Championships,Jakarta,Istora Gelora Bung Karno,1994 Indonesia Open Badminton Championships,WikiProject Badminton/tournament focus list
1988 Indonesia Open Badminton Championships,1988 Indonesia Open Badminton Championships – Men's singles,1988-01-01,Indonesia Open Badminton Championships,Jakarta,Istora Gelora Bung Karno,1989 Indonesia Open Badminton Championships,WikiProject Badminton/tournament focus list
1986 Indonesia Open Badminton Championships,1986 Indonesia Open Badminton Championships – Men's singles,1986-01-01,Indonesia Open Badminton Championships,Jakarta,Istora Gelora Bung Karno,1987 Indonesia Open Badminton Championships,WikiProject Badminton/tournament focus list
1984 Indonesia Open Badminton Championships,1984 Indonesia Open Badminton Championships – Men's singles,1984-01-01,Indonesia Open Badminton Championships,Jakarta,Istora Gelora Bung Karno,1985 Indonesia Open Badminton Championships,WikiProject Badminton/tournament focus list
2001 Indonesia Open Badminton Championships,2001 Indonesia Open Badminton Championships – Men's singles,2001-01-01,Indonesia Open Badminton Championships,Jakarta,Istora Gelora Bung Karno,2002 Indonesia Open Badminton Championships,WikiProject Badminton/tournament focus list
1990 Indonesia Open Badminton Championships,1990 Indonesia Open Badminton Championships – Men's singles,1990-01-01,Indonesia Open Badminton Championships,Samarinda,Segiri Samarinda Stadium,1991 Indonesia Open Badminton Championships,WikiProject Badminton/tournament focus list
2005 Indonesia Open Badminton Championships,2005 Indonesia Open Badminton Championships – Men's singles,2005-01-01,Indonesia Open Badminton Championships,Jakarta,Istora Gelora Bung Karno,2006 Indonesia Open Badminton Championships,WikiProject Badminton/tournament focus list
1994 Indonesia Open Badminton Championships,1994 Indonesia Open Badminton Championships – Men's singles,1994-01-01,Indonesia Open Badminton Championships,Yogyakarta,GOR Among Rogo,1995 Indonesia Open Badminton Championships,WikiProject Badminton/tournament focus list
