col0,col1,col2,col3
"Main Viaduct, Nantenbach",1994-01-01,Nantenbach Curve,Neuendorf
Ziemestalbrücke,1894-01-01,Triptis–Marxgrün railway,Remptendorf
Grümpental Bridge,2011-01-01,Nuremberg–Erfurt high-speed railway,Frankenblick
Ilmtalbrücke,2011-01-01,Nuremberg–Erfurt high-speed railway,Ilmenau
Schwarzenbachtalbrücke,1991-01-01,Hanover–Würzburg high-speed railway,Hesse
Fuldatalbrücke Solms,1988-01-01,Hanover–Würzburg high-speed railway,Hesse
Fuldatalbrücke Fuldabrück,1991-01-01,Hanover–Würzburg high-speed railway,Hesse
Pfieffetalbrücke,1989-01-01,Hanover–Würzburg high-speed railway,Hesse
Auetal Bridge,1987-01-01,Hanover–Würzburg high-speed railway,Lower Saxony
Oelzetal Bridge,2011-01-01,Nuremberg–Erfurt high-speed railway,Großbreitenbach
Saale-Elster Viaduct,2013-01-01,Erfurt–Leipzig/Halle high-speed railway,Halle (Saale)
Sauer Valley Bridge,1987-01-01,Germany–Luxembourg border,Rhineland-Palatinate
