col0,col1,col2,col3,col4,col5,col6
Ni Var,English,1976-01-01,Star Trek: The Original Series,Montgomery Scott,short story,The New Voyages
Surprise!,English,1978-01-01,Star Trek: The Original Series,Hikaru Sulu,short story,The New Voyages
Ni Var,English,1976-01-01,Star Trek: The Original Series,Pavel Chekov,short story,The New Voyages
Surprise!,English,1978-01-01,Star Trek: The Original Series,Leonard McCoy,short story,The New Voyages
Ni Var,English,1976-01-01,Star Trek: The Original Series,Leonard McCoy,short story,The New Voyages
Surprise!,English,1978-01-01,Star Trek: The Original Series,Spock,short story,The New Voyages
Ni Var,English,1976-01-01,Star Trek: The Original Series,James T. Kirk,short story,The New Voyages
"Spock, Messiah!",English,1976-09-01,Star Trek: The Original Series,M'Benga,science fiction novel,Star Trek
Ni Var,English,1976-01-01,Star Trek: The Original Series,Uhura,science fiction novel,Star Trek
"Spock, Messiah!",English,1976-09-01,Star Trek: The Original Series,Uhura,science fiction novel,Star Trek
Ni Var,English,1976-01-01,Star Trek: The Original Series,Montgomery Scott,science fiction novel,Star Trek
