col0,col1,col2,col3
Hofstede de Groot catalog raisonné volume 7,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1918-01-01,"Ludolf Bakhuyzen catalog raisonné, 1923"
Hofstede de Groot catalog raisonné volume 8,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1923-01-01,"Jan van Goyen catalog raisonné, 1927"
Hofstede de Groot catalog raisonné volume 7,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1918-01-01,"Willem van de Velde catalog raisonné, 1923"
Hofstede de Groot catalog raisonné volume 4,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1911-01-01,"Meindert Hobbema catalog raisonné, 1911"
Hofstede de Groot catalog raisonné volume 3,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1910-01-01,"Adriaen van Ostade catalog raisonné, 1910"
Hofstede de Groot catalog raisonné volume 5,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1912-01-01,"Caspar Netscher catalog raisonné, 1913"
Hofstede de Groot catalog raisonné volume 2,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1908-01-01,"Aelbert Cuyp catalog raisonné, 1909"
Hofstede de Groot catalog raisonné volume 5,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1912-01-01,"Gerard ter Borch catalog raisonné, 1913"
Hofstede de Groot catalog raisonné volume 6,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1914-01-01,"Nicolaes Maes catalogue raisonné, 1914"
Hofstede de Groot catalog raisonné volume 1,"A catalogue raisonné of the works of the most eminent Dutch painters of the seventeenth century, based on the works of John Smith",1907-01-01,"Jan Steen catalog raisonné, 1908"
